Gelöscht,Punktnummer,AC,Kl,Y,X,Erstellt,X [LV95],Y [LV95]
24353,ALC4195,51,4,679444.441,249604.185,PVAL2,2679445.368,1249604.044
24353,ALB4580,51,4,680055.588,249380.725,PVAL2,2680056.509,1249380.582
24353,ALC0765,51,4,680049.728,249372.733,PVAL2,2680050.649,1249372.590
24353,ALL0765,51,4,680014.271,249288.138,PVAL2,2680015.191,1249287.995
24353,ALD0282,51,4,679744.212,249241.062,PVAL2,2679745.133,1249240.920
24353,ALP0284,51,4,679691.015,249263.363,PVAL2,2679691.936,1249263.221
24375,AFB1814,51,4,680623.507,252662.583,PVAF,2680624.444,1252662.450
24375,AFL0941,53,4,680624.047,252663.423,PVAF,2680624.984,1252663.290
24375,AFF3083,51,4,680613.457,252646.864,PVAF,2680614.394,1252646.731
24375,AFE3083,51,4,680608.886,252649.644,PVAF,2680609.823,1252649.511
24375,AFP3209,51,4,680600.516,252630.304,PVAF,2680601.453,1252630.171
24399,LEE0168,51,4,681702.333,243149.927,PVLE,2681703.216,1243149.767
24399,LEU0209,51,4,681704.170,243176.956,PVLE,2681705.053,1243176.796
24399,LEQ0209,51,4,681703.931,243231.999,PVLE,2681704.814,1243231.839
24399,LEC0394,51,4,681694.463,243221.934,PVLE,2681695.346,1243221.774
24399,LEP0209,51,4,681694.719,243232.128,PVLE,2681695.602,1243231.968
24399,LED0378,51,4,681702.776,243274.718,PVLE,2681703.659,1243274.558
24399,LEC0378,51,4,681702.941,243281.411,PVLE,2681703.824,1243281.251
24399,LEU0207,51,4,681712.056,243288.821,PVLE,2681712.939,1243288.661
24399,LEG0207,52,4,681716.346,243287.431,PVLE,2681717.229,1243287.271
24399,LET0207,51,4,681713.624,243282.672,PVLE,2681714.507,1243282.512
24399,LER0207,51,4,681727.291,243268.805,PVLE,2681728.174,1243268.645
24399,LEK0210,51,4,681733.818,243267.707,PVLE,2681734.701,1243267.547
24399,LES0207,51,4,681728.194,243274.258,PVLE,2681729.077,1243274.098
24399,LEL0210,51,4,681731.163,243272.960,PVLE,2681732.046,1243272.800
24399,LED0212,51,4,681733.288,243272.590,PVLE,2681734.171,1243272.430
24399,LEB0210,51,4,681734.381,243272.396,PVLE,2681735.264,1243272.236
24399,LEK0212,51,4,681733.494,243273.563,PVLE,2681734.377,1243273.403
24399,LEE0896,52,4,681734.638,243278.970,PVLE,2681735.521,1243278.810
24399,LEC0896,52,4,681726.906,243293.182,PVLE,2681727.789,1243293.022
24399,LEH0210,51,4,681751.178,243267.103,PVLE,2681752.061,1243266.943
24399,LEG0210,51,4,681756.656,243267.961,PVLE,2681757.539,1243267.801
24399,LEI0210,51,4,681750.326,243271.432,PVLE,2681751.209,1243271.272
24399,LEF0210,51,4,681757.036,243272.857,PVLE,2681757.919,1243272.697
24399,LEE0209,51,4,681694.618,243359.688,PVLE,2681695.501,1243359.529
24399,LEF0209,51,4,681693.520,243359.593,PVLE,2681694.403,1243359.434
24399,LED0209,51,4,681695.175,243338.835,PVLE,2681696.058,1243338.675
24399,LEA0209,51,4,681695.809,243311.813,PVLE,2681696.692,1243311.653
24399,LEE0208,51,4,681695.685,243281.758,PVLE,2681696.568,1243281.598
24399,LEA0207,51,4,681695.570,243275.046,PVLE,2681696.453,1243274.886
24399,LEA0379,51,4,681695.118,243261.788,PVLE,2681696.001,1243261.628
24399,LEF0378,51,4,681695.292,243260.790,PVLE,2681696.175,1243260.630
24399,LEH0948,52,4,681681.917,243265.817,PVLE,2681682.800,1243265.657
24399,LEG0948,52,4,681677.893,243264.424,PVLE,2681678.776,1243264.264
24399,LEB0949,52,4,681603.401,243398.608,PVLE,2681604.285,1243398.449
24399,LEE0214,51,4,681760.684,243269.857,PVLE,2681761.567,1243269.697
24399,LEA0172,51,4,681706.070,243109.390,PVLE,2681706.952,1243109.230
24399,LEZ2208,51,4,681721.388,243129.409,PVLE,2681722.270,1243129.249
24399,LEC0173,51,4,681742.632,243156.233,PVLE,2681743.514,1243156.073
24399,LEB0173,51,4,681757.999,243177.092,PVLE,2681758.881,1243176.932
24399,LEA0173,51,4,681766.130,243201.800,PVLE,2681767.012,1243201.640
24399,LEG0215,51,4,681768.743,243227.739,PVLE,2681769.625,1243227.579
24399,LED0561,51,4,681765.167,243253.490,PVLE,2681766.049,1243253.330
24399,LEM0210,51,4,681759.197,243275.267,PVLE,2681760.080,1243275.107
24399,LEC0210,51,4,681751.516,243296.449,PVLE,2681752.399,1243296.289
24399,LEA0213,52,4,681747.820,243304.547,PVLE,2681748.703,1243304.387
24399,LEA0211,51,4,681742.174,243316.918,PVLE,2681743.057,1243316.758
24399,LED0211,51,4,681730.340,243336.052,PVLE,2681731.223,1243335.892
24399,LEE0212,51,4,681693.168,243383.696,PVLE,2681694.051,1243383.537
24399,LEG0478,51,4,681688.381,243224.878,PVLE,2681689.264,1243224.718
24399,LEI0948,52,4,681671.322,243269.738,PVLE,2681672.205,1243269.578
24399,LEG0946,52,4,681668.817,243274.169,PVLE,2681669.700,1243274.009
24399,LEF0946,52,4,681659.917,243288.222,PVLE,2681660.800,1243288.063
24399,LEE0946,52,4,681650.109,243301.655,PVLE,2681650.992,1243301.496
24399,LEK0946,52,4,681604.716,243356.555,PVLE,2681605.600,1243356.396
24399,LEL0946,52,4,681600.267,243371.223,PVLE,2681601.151,1243371.064
24399,LEM0946,52,4,681600.199,243386.542,PVLE,2681601.083,1243386.383
24399,27105,53,4,681608.284,243371.186,24399,2681609.168,1243371.027
24399,27098,53,4,681599.747,243376.367,24399,2681600.631,1243376.208
24399,27104,53,4,681656.586,243289.835,24399,2681657.469,1243289.676
24399,27097,53,4,681655.125,243295.019,24399,2681656.008,1243294.860
24399,27106,53,4,681600.501,243369.799,24399,2681601.385,1243369.640
24399,27119,53,4,681658.083,243290.880,24399,2681658.966,1243290.721
24418,AAF3036,52,4,682967.523,247885.087,PVAA2,2682968.418,1247884.923
24418,AAK3036,52,4,682964.569,247880.959,PVAA2,2682965.464,1247880.795
24418,AAX3060,53,4,682971.089,247890.039,PVAA2,2682971.984,1247889.875
24420,AUK3605,52,4,680856.994,249366.136,PVAU,2680857.910,1249365.992
24420,AUF3605,52,4,680849.986,249348.365,PVAU,2680850.902,1249348.221
24420,AUH3605,52,4,680849.929,249343.233,PVAU,2680850.845,1249343.089
24420,AUZ3604,52,4,680853.325,249339.381,PVAU,2680854.241,1249339.237
24420,AUY3604,52,4,680858.228,249338.501,PVAU,2680859.144,1249338.357
24420,AUG3605,52,4,680866.378,249342.057,PVAU,2680867.294,1249341.913
24420,AUD3605,52,4,680870.920,249349.712,PVAU,2680871.836,1249349.568
24420,AUE3605,52,4,680872.266,249355.642,PVAU,2680873.182,1249355.498
24420,AUI3605,52,4,680872.702,249359.468,PVAU,2680873.618,1249359.324
24420,AUB2821,52,4,680574.262,249486.170,PVAU,2680575.181,1249486.026
24420,AUE0983,52,4,680635.574,249460.139,PVAU,2680636.492,1249459.995
24420,AUD0983,52,4,680696.888,249434.108,PVAU,2680697.806,1249433.964
24420,AUB0983,51,4,680819.502,249382.055,PVAU,2680820.418,1249381.911
24422,HOC0615,51,4,684716.126,246860.805,PVHO,2684717.029,1246860.629
24422,HOA0614,51,4,684724.372,246853.371,PVHO,2684725.275,1246853.195
24422,HOK0615,51,4,684721.553,246857.472,PVHO,2684722.456,1246857.296
24424,ALB2410,51,4,678682.396,249034.813,PVAL1,2678683.317,1249034.675
24424,ALG2410,51,4,678722.406,249032.083,PVAL1,2678723.327,1249031.945
24424,ALH2410,51,4,678750.986,249015.483,PVAL1,2678751.907,1249015.345
24432,AUO0733,52,4,681670.935,249454.772,PVAU,2681671.849,1249454.623
24432,AUO0737,52,4,681680.545,249482.727,PVAU,2681681.459,1249482.578
24432,AUO0736,52,4,681677.959,249475.551,PVAU,2681678.873,1249475.402
24432,AUO0735,52,4,681676.894,249472.475,PVAU,2681677.808,1249472.326
24432,AUO0734,52,4,681677.198,249472.366,PVAU,2681678.112,1249472.217
24439,ALB1225,51,4,679417.997,249534.808,PVAL2,2679418.923,1249534.667
24439,ALC1225,51,4,679421.667,249533.337,PVAL2,2679422.593,1249533.196
24439,ALC4195,51,4,679444.441,249604.185,PVAL2,2679445.368,1249604.044
24439,ALC4579,51,4,679408.876,249511.499,PVAL2,2679409.802,1249511.358
24439,ALE1551,52,4,679428.839,249547.627,PVAL2,2679429.765,1249547.486
24439,ALG1551,51,4,679456.041,249572.105,PVAL2,2679456.967,1249571.964
24439,ALK1224,52,4,679430.729,249567.426,PVAL2,2679431.655,1249567.285
24481,SWA2208,52,4,685257.749,251147.153,PVSW1,2685258.673,1251146.988
24481,SWN2207,52,4,685265.269,251149.234,PVSW1,2685266.193,1251149.069
24496,FLE1275,53,4,684939.482,248408.068,FL2092,2684940.385,1248407.889
24496,FLK1187,52,4,684958.836,248405.802,FL2092,2684959.739,1248405.622
24496,FLL1187,51,4,684955.415,248407.274,FL2092,2684956.318,1248407.095
24496,FLF1275,52,4,684940.010,248408.915,FL2092,2684940.913,1248408.736
24496,FLO0675,51,4,684957.290,248412.631,FL2092,2684958.193,1248412.452
24496,FLI0679,51,4,684958.470,248409.777,FL2092,2684959.373,1248409.597
24496,FLM1187,52,4,684955.030,248408.309,FL2092,2684955.933,1248408.130
24496,FLB0891,51,4,684941.372,248406.704,FL2092,2684942.275,1248406.525
24551,AUO0047,52,4,681557.017,249198.622,PVAU,2681557.929,1249198.473
24551,AUO0048,52,4,681551.309,249186.728,PVAU,2681552.221,1249186.579
24551,AUA1761,52,4,681615.385,249141.345,PVAU,2681616.296,1249141.195
24551,AUC3920,52,4,681511.197,249167.994,PVAU,2681512.109,1249167.845
24551,AUD1761,53,4,681614.567,249141.923,PVAU,2681615.478,1249141.773
24551,AUD3920,52,4,681531.934,249197.283,PVAU,2681532.846,1249197.134
24551,AUF1132,52,4,681529.488,249155.031,PVAU,2681530.400,1249154.882
24551,AUI1760,52,4,681545.431,249190.891,PVAU,2681546.343,1249190.742
24564,WDK4574,53,4,681012.681,245449.146,PVWD,2681013.568,1245449.000
24564,WDI1723,53,4,681012.294,245455.943,PVWD,2681013.181,1245455.797
24564,WDM1723,53,4,680994.169,245503.713,PVWD,2680995.057,1245503.567
24564,WDB1724,53,4,680973.570,245557.987,PVWD,2680974.458,1245557.841
24564,WDA2574,53,4,680957.241,245601.061,PVWD,2680958.129,1245600.915
24564,WDA4160,53,4,680955.967,245600.573,PVWD,2680956.855,1245600.427
24564,WDO0590,53,4,680954.983,245602.406,PVWD,2680955.871,1245602.260
24564,WDB4160,53,4,680952.161,245604.519,PVWD,2680953.049,1245604.373
24564,WDF4861,53,4,680946.731,245615.687,PVWD,2680947.619,1245615.541
24564,WDG2571,53,4,680947.781,245615.818,PVWD,2680948.669,1245615.672
24564,WDL4863,53,4,680946.723,245618.463,PVWD,2680947.611,1245618.317
24564,WDD3538,53,4,680945.946,245620.403,PVWD,2680946.834,1245620.257
24564,WDB3538,53,4,680933.879,245639.924,PVWD,2680934.767,1245639.778
24564,WDA3538,53,4,680934.179,245642.769,PVWD,2680935.067,1245642.623
24564,WDD1791,53,4,680921.067,245664.045,PVWD,2680921.955,1245663.899
24564,WDM1790,53,4,680890.555,245713.498,PVWD,2680891.444,1245713.352
24564,WDM2568,53,4,680873.758,245740.774,PVWD,2680874.647,1245740.629
24564,WDA2568,53,4,680868.726,245744.393,PVWD,2680869.615,1245744.248
24573,HGD1044,53,4,679344.612,251279.663,PVHG,2679345.551,1251279.529
24573,HGE1044,52,4,679336.422,251291.292,PVHG,2679337.361,1251291.158
24573,HGH1044,53,4,679328.432,251303.072,PVHG,2679329.371,1251302.938
