point,type,protection,x,y,created_by,created
AA3742,Bolzen,,2683644.253,1247761.000,EN503,1949-09-05
AA3743,Bolzen,,2683661.874,1247748.594,EN503,1949-09-05
AA3744,Bolzen,,2683678.193,1247732.997,EN503,1949-09-05
AA3745,Bolzen,,2683716.081,1247735.330,EN503,1949-09-05
AA3746,Bolzen,,2683539.604,1247703.695,EN503,1949-09-05
AA3747,Bolzen,,2683542.560,1247698.314,EN503,1949-09-05
AA3748,Bolzen,,2683545.133,1247699.015,EN503,1949-09-05
AA3749,Bolzen,,2683544.158,1247695.475,EN503,1949-09-05
AA3750,Bolzen,,2683549.668,1247698.246,EN503,1949-09-05
AA3753,Bolzen,,2683626.807,1247702.722,EN503,1949-09-05
AA3754,Bolzen,,2683651.606,1247719.486,EN503,1949-09-05
AA3755,Bolzen,,2683657.931,1247716.634,EN503,1949-09-05
AA3756,Bolzen,,2683666.391,1247713.943,EN503,1949-09-05
AA3757,Bolzen,,2683638.482,1247679.137,EN503,1949-09-05
AA3758,Bolzen,,2683674.165,1247695.052,EN503,1949-09-05
AA3759,Bolzen,,2683692.098,1247693.166,EN503,1949-09-05
AA3760,Bolzen,,2683666.649,1247631.124,EN503,1949-09-05
AA3761,Bolzen,,2683697.989,1247652.307,EN503,1949-09-05
AA3762,Stein,,2683718.668,1247657.370,EN503,1949-09-05
AA3763,Bolzen,,2683731.178,1247663.900,EN503,1949-09-05
AA3764,Bolzen,,2683730.311,1247605.358,EN503,1949-09-05
AA3765,Bolzen,,2683759.264,1247616.328,EN503,1949-09-05
AA3766,Bolzen,,2683775.694,1247590.231,EN503,1949-09-05
AA3767,Bolzen,,2683741.628,1247587.997,EN503,1949-09-05
AA3768,Bolzen,,2683749.548,1247586.488,EN503,1949-09-05
AA3769,Bolzen,,2683776.339,1247544.436,EN503,1949-09-05
AA3770,Bolzen,,2683784.744,1247531.759,EN503,1949-09-05
AA3772,Bolzen,,2683771.677,1247516.678,EN503,1949-09-05
AA3773,Stein,,2683787.268,1247501.370,EN503,1949-09-05
AA3774,Bolzen,,2683783.022,1247479.036,EN503,1949-09-05
AA3776,Bolzen,,2683902.622,1247550.886,EN503,1949-09-05
AA3777,Bolzen,,2683914.521,1247556.068,EN503,1949-09-05
AA3779,Bolzen,,2683943.429,1247479.610,EN503,1949-09-05
AA3780,Stein,,2683904.106,1247452.273,EN503,1949-09-05
AA3781,Bolzen,,2683882.075,1247471.399,EN503,1949-09-05
AA3782,Bolzen,,2683796.625,1247441.091,EN503,1949-09-05
AA3783,Bolzen,,2683783.685,1247429.398,EN503,1949-09-05
AA3784,Bolzen,,2683801.484,1247405.448,EN503,1949-09-05
AA3786,Bolzen,,2683867.053,1247363.715,EN503,1949-09-05
AA3787,Bolzen,,2683858.623,1247386.901,EN503,1949-09-05
AA3788,Bolzen,,2683848.807,1247401.016,EN503,1949-09-05
AA3789,Bolzen,,2683847.161,1247410.326,EN503,1949-09-05
AA3790,Bolzen,,2683859.985,1247424.028,EN503,1949-09-05
AA3791,Bolzen,,2683860.101,1247436.666,EN503,1949-09-05
AA3792,Bolzen,,2683578.824,1247528.125,EN503,1949-09-05
AA3793,Bolzen,,2683789.434,1247448.414,EN503,1949-09-05
AA3794,Bolzen,,2683823.945,1247420.273,EN503,1949-09-05
AA3795,Stein,,2683646.700,1247814.762,EN503,1949-09-05
AA3796,Stein,,2683847.532,1247552.099,EN503,1949-09-05
AA3797,Stein,,2683917.362,1247427.872,EN503,1949-09-05
AA3798,Bolzen,,2683551.810,1247456.395,EN503,1949-09-05
AA3799,Bolzen,,2683541.629,1247479.873,EN503,1949-09-05
AA3802,Bolzen,,2682964.198,1247275.063,EN503,1949-09-05
AA3803,Bolzen,,2682463.659,1247015.798,EN503,1949-09-05
AA3804,Bolzen,,2682490.627,1246985.094,EN503,1949-09-05
AA3807,Bolzen,,2683249.062,1247834.912,EN503,1949-09-05
AA3808,Bolzen,,2683317.442,1247835.503,EN503,1949-09-05
AA3809,Bolzen,,2683610.853,1247349.654,EN503,1949-09-05
AA3810,Bolzen,,2683456.908,1247321.959,EN503,1949-09-05
AA3811,Bolzen,,2683526.340,1247494.980,EN503,1949-09-05
AA3812,Bolzen,,2683519.448,1247493.022,EN503,1949-09-05
AA3813,Bolzen,,2683517.217,1247505.079,EN503,1949-09-05
AA3814,Bolzen,,2683516.330,1247403.082,EN503,1949-09-05
AA3815,Bolzen,,2683554.727,1247385.158,EN503,1949-09-05
AA3816,Bolzen,,2683578.543,1247399.061,EN503,1949-09-05
AA3817,Bolzen,,2683600.700,1247363.517,EN503,1949-09-05
AA3818,Bolzen,,2683607.040,1247667.491,EN503,1949-09-05
AA3819,Bolzen,,2683628.300,1247630.441,EN503,1949-09-05
AA3820,Bolzen,,2683563.572,1247410.517,EN503,1949-09-05
AA3822,Bolzen,,2683569.597,1247610.101,EN503,1949-09-05
AA3823,Bolzen,,2683585.461,1247557.275,EN503,1949-09-05
AA3824,Bolzen,,2683457.898,1247555.200,EN503,1949-09-05
AA3840,Bolzen,,2683540.933,1247356.431,EN503,1949-09-05
AA3841,Bolzen,,2683531.045,1247365.418,EN503,1949-09-05
AA3842,Bolzen,,2683511.439,1247350.592,EN503,1949-09-05
AA3843,Bolzen,,2683523.268,1247343.711,EN503,1949-09-05
AA3845,Bolzen,,2683639.908,1247585.958,EN503,1949-09-05
AA3846,Bolzen,,2683613.059,1247571.628,EN503,1949-09-05
AA3901,Bolzen,,2682760.154,1247448.684,EN503,1949-09-05
AA3902,Bolzen,,2682839.742,1247452.077,EN503,1949-09-05
AA3903,Bolzen,,2682883.421,1247561.990,EN503,1949-09-05
AA3904,Bolzen,,2682948.470,1247523.400,EN503,1949-09-05
AA3905,Bolzen,,2682851.348,1247471.621,EN503,1949-09-05
AA3906,Bolzen,,2683021.872,1247256.280,EN503,1949-09-05
AA3907,Bolzen,,2683036.371,1247233.577,EN503,1949-09-05
AA3908,Bolzen,,2683335.926,1247058.515,EN503,1949-09-05
AA3909,Stein,,2683319.452,1247063.706,EN503,1949-09-05
AA3910,Bolzen,,2683252.930,1247050.409,EN503,1949-09-05
AA3911,Bolzen,,2683242.074,1247108.546,EN503,1949-09-05
AA3912,Bolzen,,2683131.944,1247787.726,EN503,1949-09-05
AA3914,Bolzen,,2683091.660,1247889.716,EN503,1949-09-05
AA3916,Bolzen,,2683136.403,1247719.193,EN503,1949-09-05
AA3917,Bolzen,,2683077.558,1247847.514,EN503,1949-09-05
AA3918,Bolzen,,2682975.193,1247684.250,EN503,1949-09-05
AA3919,Bolzen,,2683292.520,1247378.695,EN503,1949-09-05
AA3920,Bolzen,,2683255.617,1247392.796,EN503,1949-09-05
AA3921,Bolzen,,2683287.658,1247426.065,EN503,1949-09-05
AA3922,Bolzen,,2683313.408,1247451.947,EN503,1949-09-05
AA3923,Bolzen,,2683304.933,1247456.192,EN503,1949-09-05
AA3924,Bolzen,,2683319.649,1247583.366,EN503,1949-09-05
AA3925,Bolzen,,2683328.273,1247590.444,EN503,1949-09-05
AA3926,Bolzen,,2683316.702,1247640.665,EN503,1949-09-05
AA3928,Bolzen,,2683307.989,1247500.101,EN503,1949-09-05
AA3929,Bolzen,,2682675.520,1247089.705,EN503,1949-09-05
AA3930,Bolzen,,2682662.834,1247082.463,EN503,1949-09-05
AA3932,Bolzen,,2683179.856,1246713.839,EN503,1949-09-05
AA3934,Bolzen,,2682479.554,1247112.942,EN503,1949-09-05
AA3935,Bolzen,,2682420.958,1247067.555,EN503,1949-09-05
AA3936,Bolzen,,2682409.153,1247072.832,EN503,1949-09-05
AA3937,Bolzen,,2682502.178,1247196.872,EN503,1949-09-05
AA3938,Bolzen,,2682549.108,1247160.873,EN503,1949-09-05
AA3940,Bolzen,,2683192.332,1248016.969,EN503,1949-09-05
AA3941,Bolzen,,2683181.372,1248042.726,EN470,1947-12-05
AA3942,Bolzen,,2683238.300,1248109.105,EN503,1949-09-05
AA3947,Bolzen,,2683008.032,1248033.381,EN503,1949-09-05
AA3948,Bolzen,,2683014.264,1248064.845,EN503,1949-09-05
AA3949,Bolzen,,2683029.082,1248096.641,EN503,1949-09-05
AA3950,Bolzen,,2683043.260,1248128.426,EN503,1949-09-05
AA3951,Stein,,2682641.407,1247173.282,EN503,1949-09-05
AA3952,Bolzen,,2683252.853,1246864.001,EN503,1949-09-05
AA3953,Bolzen,,2683180.978,1247289.325,EN503,1949-09-05
AA3954,Stein,,2683206.549,1247297.288,EN503,1949-09-05
AA3956,Bolzen,,2683119.625,1246803.543,EN503,1949-09-05
AA3957,Bolzen,,2683457.948,1247082.713,EN503,1949-09-05
AA3961,Bolzen,,2683233.444,1247535.233,EN503,1949-09-05
AA3962,Bolzen,,2683237.137,1247513.127,EN503,1949-09-05
AA3963,Bolzen,,2683885.695,1247397.365,EN503,1949-09-05
AA3964,Bolzen,,2683292.596,1247883.448,EN503,1949-09-05
AA3965,Bolzen,,2683908.330,1246949.145,EN503,1949-09-05
AA3966,Bolzen,,2683505.313,1247947.175,EN503,1949-09-05
AA3967,Bolzen,,2683488.364,1248150.920,EN503,1949-09-05
AA3968,Bolzen,,2682936.820,1247355.941,EN503,1949-09-05
AA3969,Bolzen,,2682977.191,1247315.866,EN503,1949-09-05
AA3970,Bolzen,,2683975.215,1247474.422,EN503,1949-09-05
AA3971,Bolzen,,2683956.429,1247527.023,EN503,1949-09-05
AA3972,Bolzen,,2683944.875,1247568.470,EN503,1949-09-05
AA3973,Bolzen,,2683908.221,1247683.664,EN503,1949-09-05
AA3974,Bolzen,,2683916.716,1247513.264,EN503,1949-09-05
AA3975,Stein,,2683917.357,1247427.880,EN503,1949-09-05
AA3976,Bolzen,,2683256.590,1247766.147,EN503,1949-09-05
AA3977,Bolzen,,2683248.178,1247711.534,EN503,1949-09-05
AA3978,Bolzen,,2683927.846,1247017.206,EN503,1949-09-05
AA3980,Bolzen,,2683652.163,1247592.532,EN503,1949-09-05
AA3981,Bolzen,,2683566.087,1247853.025,EN503,1949-09-05
AA3982,Stein,,2683528.286,1247913.662,EN503,1949-09-05
AA3983,Bolzen,,2683622.876,1247730.722,EN503,1949-09-05
AA3984,Bolzen,,2683264.118,1246937.442,EN503,1949-09-05
AA3985,Bolzen,,2683214.690,1246804.033,EN503,1949-09-05
AA3986,Bolzen,,2683595.060,1247469.837,EN503,1949-09-05
AA3987,Bolzen,,2682694.746,1247481.821,EN503,1949-09-05
AA3989,Bolzen,,2683266.421,1246755.291,EN503,1949-09-05
AA3990,Bolzen,,2683307.269,1246780.548,EN503,1949-09-05
AA3991,Bolzen,,2682970.630,1247939.320,EN505,1950-01-06
AA3992,Bolzen,,2683105.946,1247732.899,EN511,1950-03-08
AA3993,Bolzen,,2683049.574,1247759.246,EN511,1950-03-08
AA3994,Bolzen,,2683068.682,1247810.995,EN511,1950-03-08
AA3995,Bolzen,,2683141.914,1247871.096,EN511,1950-03-08
AA3996,Bolzen,,2682958.747,1247577.159,EN526,1950-11-17
AA3997,Bolzen,,2683123.952,1247531.879,EN526,1950-11-17
AA3998,Bolzen,,2683149.302,1247502.715,EN526,1950-11-17
AA3999,Bolzen,,2683157.349,1247464.122,EN526,1950-11-17
AA4000,Bolzen,,2683080.597,1247456.575,EN526,1950-11-17
AA4001,Bolzen,,2683190.891,1247608.230,EN526,1950-11-17
AA4002,Bolzen,,2683192.444,1247578.682,EN526,1950-11-17
AA4003,Bolzen,,2683195.583,1247548.946,EN526,1950-11-17
AA4004,Bolzen,,2683199.747,1247530.345,EN526,1950-11-17
AA4005,Bolzen,,2683097.949,1247595.714,EN526,1950-11-17
AA4008,Bolzen,,2683131.178,1247173.261,EN516,1950-06-30
AA4009,Bolzen,,2683129.212,1247147.610,EN516,1950-06-30
AA4010,Bolzen,,2683136.664,1247115.998,EN516,1950-06-30
AA4011,Bolzen,,2683075.372,1247109.260,EN516,1950-06-30
AA4012,Bolzen,,2683185.059,1247116.627,EN516,1950-06-30
AA4013,Bolzen,,2683062.784,1247081.679,EN516,1950-06-30
AA4014,Bolzen,,2683011.944,1247163.838,EN516,1950-06-30
AA4015,Bolzen,,2683003.242,1247087.039,EN516,1950-06-30
AA4016,Bolzen,,2683045.049,1247045.832,EN516,1950-06-30
AA4017,Bolzen,,2683120.112,1247001.993,EN516,1950-06-30
AA4018,Stein,,2683102.050,1247269.884,EN516,1950-06-30
AA4019,Bolzen,,2682628.284,1247058.907,EN526,1950-11-17
AA4020,Bolzen,,2683759.391,1246954.535,EN515,1950-06-16
AA4021,Bolzen,,2683647.708,1246937.098,EN528,1950-12-04
AA4022,Bolzen,,2683707.792,1246977.608,EN528,1950-12-04
AA4023,Bolzen,,2683744.581,1246990.750,EN528,1950-12-04
AA4024,Bolzen,,2683093.041,1247240.714,EN529,1950-12-27
AA4025,Bolzen,,2683054.667,1247203.185,EN529,1950-12-27
AA4026,Bolzen,,2682529.723,1247143.088,EN530,1951-04-18
AA4030,Bolzen,,2683812.093,1247626.396,EN503,1949-09-05
AA4031,Bolzen,,2683821.806,1247595.931,EN503,1949-09-05
AA4032,Bolzen,,2683798.772,1247587.107,EN503,1949-09-05
AA4033,Bolzen,,2682770.086,1247415.973,EN532,1951-06-21
AA4034,Bolzen,,2683486.181,1247069.774,EN537,1951-07-23
AA4035,Bolzen,,2683996.183,1247398.394,EN538,1951-08-03
AA4037,Bolzen,,2682750.558,1247699.804,EN539,1951-08-31
AA4038,Bolzen,,2682671.853,1247574.022,EN539,1951-08-31
AA4431,Bolzen,,2683320.643,1247445.266,EN459,1947-01-30
AA245422,Stein,,2683559.905,1248175.815,EN503,1949-09-05
AA245442,Stein,,2683063.876,1248542.092,EN503,1949-09-05
AA245458,Rohr,,2683210.794,1248162.131,EN503,1949-09-05
AA245461,Stein,,2683716.028,1247758.312,EN503,1949-09-05
AA245528,Rohr,,2683801.786,1247694.565,EN503,1949-09-05
AA245552,Stein,,2682568.453,1247106.504,EN503,1949-09-05
AA245790,Stein,,2683448.608,1247908.083,EN503,1949-09-05
AD3409,Bolzen,,2681670.494,1241949.932,LE461,1978-08-31
AD3674,Stein,,2681734.161,1242013.087,LE461,1978-08-31
AF0001,Stein,,2682182.179,1251941.139,LE378,1965-03-01
AF0003,Stein,,2682097.772,1251834.167,LE378,1965-03-01
AF0005,Stein,,2682051.466,1251744.194,LE378,1965-03-01
AF0006,Stein,,2681992.898,1251703.790,LE378,1965-03-01
AF0008,Stein,,2681922.965,1251423.865,LE378,1965-03-01
AF0009,Stein,,2681935.103,1251471.647,LE378,1965-03-01
AF0010,Stein,,2681945.588,1251547.253,LE378,1965-03-01
AF0014,Stein,,2681742.574,1251720.464,LE378,1965-03-01
AF0015,Stein,,2681810.819,1251707.911,LE378,1965-03-01
AF0024,Stein,,2682144.519,1251748.761,LE378,1965-03-01
AF0025,Stein,,2682215.422,1251811.188,LE378,1965-03-01
AF0026,Stein,,2682168.327,1251816.527,LE378,1965-03-01
AF0028,Stein,,2682162.904,1251790.060,LE378,1965-03-01
AF0029,Stein,,2682202.518,1251782.671,LE378,1965-03-01
AF0030,Stein,,2682195.153,1251852.344,LE378,1965-03-01
AF0031,Stein,,2682239.820,1251870.862,LE378,1965-03-01
AF0032,Stein,,2682324.693,1251959.527,LE378,1965-03-01
AF0038,Stein,,2681813.389,1251506.308,LE378,1965-03-01
AF0039,Stein,,2681872.231,1251561.897,LE378,1965-03-01
AF0040,Stein,,2681690.647,1251646.395,LE378,1965-03-01
AF0041,Stein,,2681743.216,1251679.154,LE378,1965-03-01
AF0042,Stein,,2681797.907,1251644.826,LE378,1965-03-01
AF0043,Stein,,2681827.372,1251615.369,LE378,1965-03-01
AF0045,Stein,,2681756.280,1251588.209,LE378,1965-03-01
AF0046,Stein,,2681655.235,1251715.438,LE378,1965-03-01
AF0047,Stein,,2681594.638,1251815.722,LE378,1965-03-01
AF0048,Stein,,2681597.439,1251868.274,LE378,1965-03-01
AF0049,Stein,,2681610.359,1251952.208,LE378,1965-03-01
AF0055,Stein,,2681715.839,1252200.270,LE378,1965-03-01
AF0056,Stein,,2681764.416,1252271.499,LE378,1965-03-01
AF0063,Stein,,2681929.796,1252051.042,LE378,1965-03-01
AF0064,Stein,,2681843.378,1252098.599,LE378,1965-03-01
AF0065,Stein,,2681755.930,1252140.607,LE378,1965-03-01
AF0066,Stein,,2682000.055,1251786.508,LE378,1965-03-01
AF0079,Stein,,2681893.979,1251817.767,LE378,1965-03-01
AF0080,Stein,,2681866.861,1251838.720,LE378,1965-03-01
AF0081,Stein,,2682035.518,1251776.589,LE378,1965-03-01
AF0083,Stein,,2682066.919,1251840.541,LE378,1965-03-01
AF0084,Stein,,2682102.332,1251912.464,LE378,1965-03-01
AF0087,Stein,,2682022.167,1251823.100,LE378,1965-03-01
AF0090,Stein,,2682193.350,1252068.608,LE378,1965-03-01
AF0091,Stein,,2681999.530,1252133.124,LE378,1965-03-01
AF0092,Stein,,2681912.187,1252099.143,LE378,1965-03-01
AF0093,Stein,,2681926.137,1252137.432,LE378,1965-03-01
AF0094,Stein,,2681892.425,1252175.436,LE378,1965-03-01
AF0095,Stein,,2681864.823,1252201.649,LE378,1965-03-01
AF0096,Stein,,2681802.860,1252213.995,LE378,1965-03-01
AF0097,Stein,,2681483.631,1251785.342,LE378,1965-03-01
AF0101,Stein,,2681190.005,1251942.258,LE378,1965-03-01
AF0113,Stein,,2681390.843,1252127.338,LE378,1965-03-01
AF0116,Bolzen,,2681401.658,1251896.460,LE378,1965-03-01
AF0117,Stein,,2681451.561,1251947.051,LE378,1965-03-01
AF0118,Stein,,2681491.588,1251987.409,LE378,1965-03-01
AF0119,Stein,,2681581.021,1251970.739,LE378,1965-03-01
AF0120,Stein,,2681540.204,1251974.109,LE378,1965-03-01
AF0121,Stein,,2681573.181,1251935.637,LE378,1965-03-01
AF0122,Stein,,2681550.392,1251866.625,LE378,1965-03-01
AF0123,Stein,,2681531.701,1251807.663,LE378,1965-03-01
AF0124,Stein,,2681481.952,1251826.124,LE378,1965-03-01
AF0125,Stein,,2681459.342,1251858.436,LE378,1965-03-01
AF0128,Stein,,2681332.866,1251952.479,LE378,1965-03-01
AF0129,Stein,,2681367.295,1251920.164,LE378,1965-03-01
AF0130,Stein,,2681243.124,1251941.695,LE378,1965-03-01
AF0131,Stein,,2681282.663,1251923.280,LE378,1965-03-01
AF0132,Stein,,2681332.712,1251894.785,LE378,1965-03-01
AF0135,Stein,,2681455.798,1252005.223,LE378,1965-03-01
AF0136,Stein,,2681407.687,1251961.494,LE378,1965-03-01
AF0137,Stein,,2681496.588,1252014.320,LE378,1965-03-01
AF0139,Stein,,2681601.618,1251751.860,LE378,1965-03-01
AF0142,Stein,,2680947.958,1251809.286,LE378,1965-03-01
AF0143,Stein,,2681002.195,1251873.893,LE378,1965-03-01
AF0152,Stein,,2681018.583,1252639.890,LE378,1965-03-01
AF0156,Stein,,2681215.514,1252964.447,LE378,1965-03-01
AF0157,Stein,,2681286.815,1252365.914,LE378,1965-03-01
AF0158,Stein,,2681269.597,1252441.586,LE378,1965-03-01
AF0159,Stein,,2681227.439,1252568.711,LE378,1965-03-01
AF0160,Stein,,2681199.630,1252629.804,LE378,1965-03-01
AF0161,Stein,,2681149.165,1252702.695,LE378,1965-03-01
AF0162,Stein,,2681159.658,1252501.925,LE378,1965-03-01
AF0163,Stein,,2681164.621,1252557.473,LE378,1965-03-01
AF0167,Stein,,2681481.506,1252415.275,LE378,1965-03-01
AF0168,Stein,,2681378.235,1252447.394,LE378,1965-03-01
AF0169,Stein,,2681304.886,1252476.859,LE378,1965-03-01
AF0170,Stein,,2681700.034,1252285.795,LE378,1965-03-01
AF0171,Stein,,2681656.018,1252278.568,LE378,1965-03-01
AF0172,Stein,,2681579.753,1252303.514,LE378,1965-03-01
AF0173,Stein,,2681524.168,1252327.769,LE378,1965-03-01
AF0174,Stein,,2681416.546,1252263.214,LE378,1965-03-01
AF0175,Stein,,2681355.682,1252395.355,LE378,1965-03-01
AF0176,Stein,,2681010.710,1252041.178,LE378,1965-03-01
AF0196,Bolzen,,2680966.712,1252218.849,LE378,1965-03-01
AF0197,Stein,,2681024.022,1252091.201,LE378,1965-03-01
AF0198,Stein,,2681060.565,1252159.946,LE378,1965-03-01
AF0199,Stein,,2681143.025,1252123.723,LE378,1965-03-01
AF0201,Stein,,2681130.676,1252150.395,LE378,1965-03-01
AF0205,Stein,,2681005.884,1251972.262,LE378,1965-03-01
AF0206,Stein,,2680994.507,1252437.067,LE378,1965-03-01
AF0210,Stein,,2681170.682,1252230.988,LE378,1965-03-01
AF0214,Stein,,2680547.941,1252194.445,LE378,1965-03-01
AF0216,Stein,,2680541.257,1252366.178,LE378,1965-03-01
AF0220,Stein,,2680733.070,1252584.581,LE378,1965-03-01
AF0226,Stein,,2680744.072,1252323.023,LE378,1965-03-01
AF0240,Stein,,2680756.986,1252791.928,LE378,1965-03-01
AF0243,Stein,,2680871.409,1252722.943,LE378,1965-03-01
AF0247,Stein,,2680601.453,1252630.171,LE378,1965-03-01
AF0251,Stein,,2680515.819,1253146.731,LE378,1965-03-01
AF0252,Stein,,2680569.041,1253143.390,LE378,1965-03-01
AF0253,Stein,,2680660.336,1253147.827,LE378,1965-03-01
AF0254,Stein,,2679905.933,1252598.200,LE378,1965-03-01
AF0255,Stein,,2679977.590,1252570.692,LE378,1965-03-01
AF0256,Stein,,2680050.949,1252499.714,LE378,1965-03-01
AF0257,Stein,,2680105.955,1252416.925,LE378,1965-03-01
AF0258,Stein,,2680093.681,1252361.820,LE378,1965-03-01
AF0259,Stein,,2680164.344,1252274.381,LE378,1965-03-01
AF0269,Stein,,2680388.118,1253045.496,LE378,1965-03-01
AF0276,Stein,,2679924.579,1252542.434,LE378,1965-03-01
AF0277,Stein,,2679896.706,1252509.226,LE378,1965-03-01
AF0278,Stein,,2679865.002,1252469.145,LE378,1965-03-01
AF0279,Stein,,2679790.768,1252522.045,LE378,1965-03-01
AF0280,Stein,,2679729.119,1252565.837,LE378,1965-03-01
AF0281,Stein,,2679824.362,1252570.690,LE378,1965-03-01
AF0282,Stein,,2679825.816,1252723.790,LE378,1965-03-01
AF0285,Stein,,2680318.370,1251942.609,LE373,1963-12-10
AF0287,Stein,,2680417.571,1252286.290,LE378,1965-03-01
AF0288,Stein,,2680368.838,1252295.164,LE378,1965-03-01
AF0289,Stein,,2680305.291,1252260.304,LE378,1965-03-01
AF0290,Stein,,2680254.084,1252212.114,LE378,1965-03-01
AF0291,Stein,,2680507.738,1252452.654,LE378,1965-03-01
AF0296,Stein,,2680330.621,1252442.816,LE378,1965-03-01
AF0297,Stein,,2680364.996,1252625.303,LE378,1965-03-01
AF0299,Stein,,2680357.644,1252336.305,LE378,1965-03-01
AF0300,Stein,,2680340.740,1252383.954,LE378,1965-03-01
AF0302,Stein,,2680459.019,1252526.149,LE378,1965-03-01
AF0310,Stein,,2680224.440,1252570.088,LE378,1965-03-01
AF0311,Stein,,2680430.242,1252322.627,LE378,1965-03-01
AF0316,Stein,,2680417.784,1252377.907,LE378,1965-03-01
AF0317,Stein,,2680421.616,1252353.055,LE378,1965-03-01
AF0318,Stein,,2680468.950,1252350.471,LE378,1965-03-01
AF0319,Stein,,2680451.487,1252380.814,LE378,1965-03-01
AF0321,Stein,,2680235.095,1252016.148,LE378,1965-03-01
AF0322,Stein,,2680275.593,1251970.982,LE378,1965-03-01
AF0323,Stein,,2680264.024,1251946.389,LE378,1965-03-01
AF0324,Stein,,2680274.924,1251918.166,LE378,1965-03-01
AF0325,Stein,,2680233.067,1251953.760,LE378,1965-03-01
AF0326,Stein,,2680244.847,1251912.356,LE378,1965-03-01
AF0327,Stein,,2680229.426,1252146.334,LE378,1965-03-01
AF0328,Stein,,2680261.435,1252125.260,LE378,1965-03-01
AF0329,Stein,,2680240.993,1252048.621,LE378,1965-03-01
AF0330,Stein,,2680270.410,1252175.477,LE378,1965-03-01
AF0331,Stein,,2680400.302,1252249.789,LE378,1965-03-01
AF0332,Stein,,2680379.614,1252222.397,LE378,1965-03-01
AF0333,Stein,,2680366.015,1252198.215,LE378,1965-03-01
AF0334,Stein,,2680340.567,1252177.004,LE378,1965-03-01
AF0335,Stein,,2680322.581,1252133.730,LE378,1965-03-01
AF0336,Stein,,2680297.175,1252090.886,LE378,1965-03-01
AF0337,Stein,,2680283.658,1252053.242,LE378,1965-03-01
AF0338,Stein,,2680276.761,1252019.948,LE378,1965-03-01
AF0339,Stein,,2680270.862,1252000.036,LE378,1965-03-01
AF0340,Stein,,2680549.064,1252114.608,LE378,1965-03-01
AF0342,Stein,,2680422.566,1252217.044,LE378,1965-03-01
AF0343,Stein,,2680404.828,1252187.402,LE378,1965-03-01
AF0344,Stein,,2680400.499,1252165.910,LE378,1965-03-01
AF0345,Stein,,2680392.660,1252147.119,LE378,1965-03-01
AF0346,Stein,,2680386.452,1252121.566,LE378,1965-03-01
AF0347,Stein,,2680380.554,1252087.503,LE378,1965-03-01
AF0348,Stein,,2680373.815,1252065.001,LE378,1965-03-01
AF0349,Stein,,2680358.926,1252035.799,LE378,1965-03-01
AF0350,Stein,,2680353.527,1252009.536,LE378,1965-03-01
AF0351,Stein,,2680344.158,1251992.715,LE378,1965-03-01
AF0352,Stein,,2680543.726,1251923.375,LE378,1965-03-01
AF0353,Stein,,2680494.462,1251948.657,LE378,1965-03-01
AF0354,Stein,,2680450.149,1251977.531,LE378,1965-03-01
AF0355,Stein,,2680393.677,1252013.696,LE378,1965-03-01
AF0356,Stein,,2680467.136,1252122.143,LE378,1965-03-01
AF0358,Stein,,2680463.799,1252012.434,LE378,1965-03-01
AF0359,Stein,,2680491.191,1252032.004,LE378,1965-03-01
AF0360,Stein,,2680537.656,1251999.361,LE378,1965-03-01
AF0361,Stein,,2680460.190,1251954.758,LE378,1965-03-01
AF0362,Stein,,2680433.159,1251944.978,LE378,1965-03-01
AF0363,Stein,,2680420.848,1251929.007,LE378,1965-03-01
AF0365,Stein,,2680562.889,1252027.312,LE378,1965-03-01
AF0366,Stein,,2680457.064,1252141.835,LE378,1965-03-01
AF0367,Stein,,2680456.896,1252116.763,LE378,1965-03-01
AF0368,Stein,,2680290.169,1252288.107,LE378,1965-03-01
AF0378,Stein,,2681465.557,1253036.433,LE378,1965-03-01
AF0379,Stein,,2681531.287,1252996.044,LE378,1965-03-01
AF0380,Stein,,2681161.807,1252813.954,LE378,1965-03-01
AF0383,Stein,,2681378.999,1252794.854,LE378,1965-03-01
AF0384,Stein,,2681423.609,1252757.876,LE378,1965-03-01
AF0385,Stein,,2681762.893,1252416.095,LE378,1965-03-01
AF0389,Stein,,2681507.638,1252661.545,LE378,1965-03-01
AF0390,Stein,,2681468.618,1252698.505,LE378,1965-03-01
AF0391,Stein,,2681522.598,1252889.918,LE378,1965-03-01
AF0392,Stein,,2681470.984,1252855.020,LE378,1965-03-01
AF0393,Stein,,2681596.307,1252848.258,LE378,1965-03-01
AF0396,Stein,,2681627.402,1252750.789,LE378,1965-03-01
AF0397,Stein,,2681537.744,1252818.400,LE378,1965-03-01
AF0399,Stein,,2681350.021,1252876.610,LE378,1965-03-01
AF0400,Stein,,2681406.151,1252859.131,LE378,1965-03-01
